comment_id,date,video_title,country_inferred,group,phase,language,text,english_translation,vader_compound,sentiment_3class,likes
yt_018648,2026-03-27,How the Hormuz Blockade Affects USA,USA,Oil-Independent,SUSTAINED,en,The IMF revised growth forecasts downward for oil-importing nations.,,0.3818,positive,1
yt_018649,2026-03-27,Oil Prices SURGE - What It Means For You,USA,Oil-Independent,SUSTAINED,en,This Hormuz crisis is destroying our economy. People are panicking.,,-0.891,negative,0
yt_018650,2026-03-27,How the Hormuz Blockade Affects USA,USA,Oil-Independent,SUSTAINED,en,Government announced fuel subsidy to help citizens during the crisis.,,-0.34,negative,1
yt_018651,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,USA,Oil-Independent,SUSTAINED,en,The economic fallout from Iran is going to take years to recover from.,,0.0,neutral,0
yt_018652,2026-03-27,Iran War Update: Day 27,USA,Oil-Independent,SUSTAINED,en,The diplomatic talks seem to be going nowhere fast.,,0.0,neutral,4
yt_018653,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,USA,Oil-Independent,SUSTAINED,en,Small businesses closing left and right because they can't afford energy costs.,,-0.2057,negative,4
yt_018654,2026-03-27,Will Gas Prices Ever Come Down?,USA,Oil-Independent,SUSTAINED,en,Government announced fuel subsidy to help citizens during the crisis.,,-0.34,negative,5
yt_018655,2026-03-27,Strait of Hormuz Crisis Explained,USA,Oil-Independent,SUSTAINED,en,Interesting analysis of the Hormuz situation and oil flows.,,0.4019,positive,0
yt_018656,2026-03-27,Will Gas Prices Ever Come Down?,USA,Oil-Independent,SUSTAINED,en,Oil prices up again. Markets adjusting to the new reality.,,0.0,neutral,3
yt_018657,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,USA,Oil-Independent,SUSTAINED,en,International aid packages starting to arrive for worst-affected nations.,,0.0,neutral,9
yt_018658,2026-03-27,Will Gas Prices Ever Come Down?,USA,Oil-Independent,SUSTAINED,en,Analysts are divided on how long this crisis will last.,,-0.7073,negative,2
yt_018659,2026-03-27,How the Hormuz Blockade Affects USA,USA,Oil-Independent,SUSTAINED,en,The global oil disruption is hitting us harder than anyone admits.,,-0.0772,negative,9
yt_018660,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,USA,Oil-Independent,SUSTAINED,en,International aid packages starting to arrive for worst-affected nations.,,0.0,neutral,4
yt_018661,2026-03-27,Oil Prices SURGE - What It Means For You,USA,Oil-Independent,SUSTAINED,en,Analysts are divided on how long this crisis will last.,,-0.7073,negative,25
yt_018662,2026-03-27,Strait of Hormuz Crisis Explained,USA,Oil-Independent,SUSTAINED,en,Our strategic petroleum reserve has about 90 days of supply left.,,0.0,neutral,1
yt_018663,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,USA,Oil-Independent,SUSTAINED,en,Following the Strait of Hormuz developments closely. Complicated situation.,,0.0,neutral,27
yt_018664,2026-03-27,Iran War Update: Day 27,USA,Oil-Independent,SUSTAINED,en,Our strategic petroleum reserve has about 90 days of supply left.,,0.0,neutral,0
yt_018665,2026-03-27,How the Hormuz Blockade Affects USA,USA,Oil-Independent,SUSTAINED,en,Small businesses closing left and right because they can't afford energy costs.,,-0.2057,negative,1
yt_018666,2026-03-27,Iran War Update: Day 27,USA,Oil-Independent,SUSTAINED,en,Comparing how different regions are affected by the energy disruption.,,-0.25,negative,2
yt_018667,2026-03-27,بحران تنگه هرمز — توضیح کامل,USA,Oil-Independent,SUSTAINED,en,The global oil disruption is hitting us harder than anyone admits.,,-0.0772,negative,4
yt_018668,2026-03-27,Oil Prices SURGE - What It Means For You,USA,Oil-Independent,SUSTAINED,en,New wind farm just came online. Every bit of alternative energy helps.,,0.5719,positive,0
yt_018669,2026-03-27,بحران تنگه هرمز — توضیح کامل,USA,Oil-Independent,SUSTAINED,en,International aid packages starting to arrive for worst-affected nations.,,0.0,neutral,0
yt_018670,2026-03-27,Iran War Update: Day 27,USA,Oil-Independent,SUSTAINED,en,Can't believe how much petrol costs now. This war is hurting regular people the most.,,-0.8087,negative,16
yt_018671,2026-03-27,Strait of Hormuz Crisis Explained,USA,Oil-Independent,SUSTAINED,en,Comparing how different regions are affected by the energy disruption.,,-0.25,negative,2
yt_018672,2026-03-27,Oil Prices SURGE - What It Means For You,USA,Oil-Independent,SUSTAINED,en,People are hoarding fuel. Fights breaking out at gas stations.,,-0.4019,negative,8
yt_018673,2026-03-27,Oil Prices SURGE - What It Means For You,USA,Oil-Independent,SUSTAINED,en,Our strategic petroleum reserve has about 90 days of supply left.,,0.0,neutral,2
yt_018674,2026-03-27,How the Hormuz Blockade Affects USA,USA,Oil-Independent,SUSTAINED,en,The economic fallout from Iran is going to take years to recover from.,,0.0,neutral,1
yt_018675,2026-03-27,بحران تنگه هرمز — توضیح کامل,USA,Oil-Independent,SUSTAINED,en,The geopolitical dynamics of the strait are complex.,,0.2732,positive,9
yt_018676,2026-03-27,Energy Crisis 2026: The Full Story,USA,Oil-Independent,SUSTAINED,en,The naval operations in Hormuz are an unprecedented situation.,,0.0,neutral,3
yt_018677,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,USA,Oil-Independent,SUSTAINED,en,Local businesses adapting well to the energy challenges. Impressed.,,0.765,positive,2
yt_018678,2026-03-27,Oil Prices SURGE - What It Means For You,USA,Oil-Independent,SUSTAINED,en,The diplomatic talks seem to be going nowhere fast.,,0.0,neutral,2
yt_018679,2026-03-27,How the Hormuz Blockade Affects USA,USA,Oil-Independent,SUSTAINED,en,The crisis is accelerating our transition away from fossil fuels.,,-0.6249,negative,11
yt_018680,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,USA,Oil-Independent,SUSTAINED,en,Lost my job because the factory can't afford fuel. Thanks geopolitics.,,-0.5727,negative,1
yt_018681,2026-03-27,بحران تنگه هرمز — توضیح کامل,UK,Oil-Independent,SUSTAINED,en,Our strategic petroleum reserve has about 90 days of supply left.,,0.0,neutral,1
yt_018682,2026-03-27,Strait of Hormuz Crisis Explained,UK,Oil-Independent,SUSTAINED,en,The IMF revised growth forecasts downward for oil-importing nations.,,0.3818,positive,156
yt_018683,2026-03-27,بحران تنگه هرمز — توضیح کامل,UK,Oil-Independent,SUSTAINED,en,Finally some good news - alternative supply routes being established.,,0.4404,positive,5
yt_018684,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,UK,Oil-Independent,SUSTAINED,en,Government announced fuel subsidy to help citizens during the crisis.,,-0.34,negative,2
yt_018685,2026-03-27,بحران تنگه هرمز — توضیح کامل,UK,Oil-Independent,SUSTAINED,en,The geopolitical dynamics of the strait are complex.,,0.2732,positive,7
yt_018686,2026-03-27,Strait of Hormuz Crisis Explained,UK,Oil-Independent,SUSTAINED,en,International aid packages starting to arrive for worst-affected nations.,,0.0,neutral,0
yt_018687,2026-03-27,Energy Crisis 2026: The Full Story,UK,Oil-Independent,SUSTAINED,en,Reading about how different countries are handling the oil crisis.,,-0.6249,negative,0
yt_018688,2026-03-27,Iran War Update: Day 27,UK,Oil-Independent,SUSTAINED,en,The diplomatic talks seem to be going nowhere fast.,,0.0,neutral,1
yt_018689,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,UK,Oil-Independent,SUSTAINED,en,Following the Strait of Hormuz developments closely. Complicated situation.,,0.0,neutral,26
yt_018690,2026-03-27,Strait of Hormuz Crisis Explained,UK,Oil-Independent,SUSTAINED,en,Following the Strait of Hormuz developments closely. Complicated situation.,,0.0,neutral,2
yt_018691,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,UK,Oil-Independent,SUSTAINED,en,Comparing how different regions are affected by the energy disruption.,,-0.25,negative,2
yt_018692,2026-03-27,بحران تنگه هرمز — توضیح کامل,UK,Oil-Independent,SUSTAINED,en,Oil prices up again. Markets adjusting to the new reality.,,0.0,neutral,7
yt_018693,2026-03-27,Strait of Hormuz Crisis Explained,UK,Oil-Independent,SUSTAINED,en,Our strategic petroleum reserve has about 90 days of supply left.,,0.0,neutral,0
yt_018694,2026-03-27,Oil Prices SURGE - What It Means For You,UK,Oil-Independent,SUSTAINED,en,Tracking fuel prices daily now. Still within our reserves capacity.,,0.0,neutral,4
yt_018695,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,UK,Oil-Independent,SUSTAINED,en,Tracking fuel prices daily now. Still within our reserves capacity.,,0.0,neutral,3
yt_018696,2026-03-27,How the Hormuz Blockade Affects UK,UK,Oil-Independent,SUSTAINED,en,Gas prices are absolutely insane right now. Can't even afford to commute anymore.,,-0.4576,negative,67
yt_018697,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,UK,Oil-Independent,SUSTAINED,en,New wind farm just came online. Every bit of alternative energy helps.,,0.5719,positive,12
yt_018698,2026-03-27,How the Hormuz Blockade Affects UK,UK,Oil-Independent,SUSTAINED,en,OPEC meeting tomorrow to discuss production increases.,,0.0,neutral,22
yt_018699,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,UK,Oil-Independent,SUSTAINED,en,The shipping costs have made even basic goods unaffordable.,,0.0,neutral,5
yt_018700,2026-03-27,Iran War Update: Day 27,UK,Oil-Independent,SUSTAINED,en,Following the Strait of Hormuz developments closely. Complicated situation.,,0.0,neutral,0
yt_018701,2026-03-27,Strait of Hormuz Crisis Explained,UK,Oil-Independent,SUSTAINED,en,Our strategic petroleum reserve has about 90 days of supply left.,,0.0,neutral,1
yt_018702,2026-03-27,Oil Prices SURGE - What It Means For You,UK,Oil-Independent,SUSTAINED,en,The crisis is accelerating our transition away from fossil fuels.,,-0.6249,negative,0
yt_018703,2026-03-27,Oil Prices SURGE - What It Means For You,UK,Oil-Independent,SUSTAINED,en,Electric vehicle sales surging as people rethink fossil fuel dependency.,,0.0,neutral,36
yt_018704,2026-03-27,Strait of Hormuz Crisis Explained,UK,Oil-Independent,SUSTAINED,en,The economic fallout from Iran is going to take years to recover from.,,0.0,neutral,258
yt_018705,2026-03-27,How the Hormuz Blockade Affects UK,UK,Oil-Independent,SUSTAINED,en,Reading about how different countries are handling the oil crisis.,,-0.6249,negative,0
yt_018706,2026-03-27,How the Hormuz Blockade Affects UK,UK,Oil-Independent,SUSTAINED,en,Interesting analysis of the Hormuz situation and oil flows.,,0.4019,positive,5
yt_018707,2026-03-27,Will Gas Prices Ever Come Down?,UK,Oil-Independent,SUSTAINED,en,The community solidarity during this crisis has been really heartwarming.,,0.1263,positive,44
yt_018708,2026-03-27,بحران تنگه هرمز — توضیح کامل,UK,Oil-Independent,SUSTAINED,en,Our country's strategic reserves are holding up well despite the crisis.,,0.6591,positive,5
yt_018709,2026-03-27,How the Hormuz Blockade Affects UK,UK,Oil-Independent,SUSTAINED,en,Reading about how different countries are handling the oil crisis.,,-0.6249,negative,18
yt_018710,2026-03-27,Iran War Update: Day 27,UK,Oil-Independent,SUSTAINED,en,OPEC meeting tomorrow to discuss production increases.,,0.0,neutral,5
yt_018711,2026-03-27,Iran War Update: Day 27,UK,Oil-Independent,SUSTAINED,en,Tracking fuel prices daily now. Still within our reserves capacity.,,0.0,neutral,2
yt_018712,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,UK,Oil-Independent,SUSTAINED,en,Oil prices up again. Markets adjusting to the new reality.,,0.0,neutral,2
yt_018713,2026-03-27,Oil Prices SURGE - What It Means For You,UK,Oil-Independent,SUSTAINED,en,The global oil disruption is hitting us harder than anyone admits.,,-0.0772,negative,1
yt_018714,2026-03-27,How the Hormuz Blockade Affects UK,UK,Oil-Independent,SUSTAINED,en,The energy situation is evolving. Hard to predict what happens next.,,0.1779,positive,3
yt_018715,2026-03-27,Iran War Update: Day 27,UK,Oil-Independent,SUSTAINED,en,Oil prices dropped slightly today. Maybe the worst is behind us.,,-0.6249,negative,48
yt_018716,2026-03-27,Energy Crisis 2026: The Full Story,UK,Oil-Independent,SUSTAINED,en,Comparing how different regions are affected by the energy disruption.,,-0.25,negative,2
yt_018717,2026-03-27,How the Hormuz Blockade Affects UK,UK,Oil-Independent,SUSTAINED,en,The crisis is accelerating our transition away from fossil fuels.,,-0.6249,negative,89
yt_018718,2026-03-27,Oil Prices SURGE - What It Means For You,UK,Oil-Independent,SUSTAINED,en,Our energy independence strategy is paying off during this crisis.,,-0.5824,negative,40
yt_018719,2026-03-27,How the Hormuz Blockade Affects UK,UK,Oil-Independent,SUSTAINED,en,Interesting analysis of the Hormuz situation and oil flows.,,0.4019,positive,72
yt_018720,2026-03-27,Oil Prices SURGE - What It Means For You,UK,Oil-Independent,SUSTAINED,en,Watching the oil crisis unfold is terrifying. We depend on those imports.,,-0.8316,negative,8
yt_018721,2026-03-27,Oil Prices SURGE - What It Means For You,UK,Oil-Independent,SUSTAINED,en,I've never felt this anxious about the future. The crisis feels endless.,,-0.7469,negative,3
yt_018722,2026-03-27,Will Gas Prices Ever Come Down?,UK,Oil-Independent,SUSTAINED,en,Interesting analysis of the Hormuz situation and oil flows.,,0.4019,positive,8
yt_018723,2026-03-27,Oil Prices SURGE - What It Means For You,UK,Oil-Independent,SUSTAINED,en,The Strait of Hormuz closure is a disaster for our country.,,-0.6249,negative,33
yt_018724,2026-03-27,Strait of Hormuz Crisis Explained,UK,Oil-Independent,SUSTAINED,en,Watching the oil crisis unfold is terrifying. We depend on those imports.,,-0.8316,negative,9
yt_018725,2026-03-27,Oil Prices SURGE - What It Means For You,UK,Oil-Independent,SUSTAINED,en,I've never felt this anxious about the future. The crisis feels endless.,,-0.7469,negative,0
yt_018726,2026-03-27,Oil Prices SURGE - What It Means For You,UK,Oil-Independent,SUSTAINED,en,New wind farm just came online. Every bit of alternative energy helps.,,0.5719,positive,2
yt_018727,2026-03-27,Energy Crisis 2026: The Full Story,Canada,Oil-Independent,SUSTAINED,en,Interesting analysis of the Hormuz situation and oil flows.,,0.4019,positive,13
yt_018728,2026-03-27,Oil Prices SURGE - What It Means For You,Canada,Oil-Independent,SUSTAINED,en,The energy situation is evolving. Hard to predict what happens next.,,0.1779,positive,20
yt_018729,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,Canada,Oil-Independent,SUSTAINED,en,Reading about how different countries are handling the oil crisis.,,-0.6249,negative,28
yt_018730,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,Canada,Oil-Independent,SUSTAINED,en,Analysts are divided on how long this crisis will last.,,-0.7073,negative,5
yt_018731,2026-03-27,افزایش قیمت نفت — تاثیر بر زندگی مردم,Canada,Oil-Independent,SUSTAINED,en,Our energy independence strategy is paying off during this crisis.,,-0.5824,negative,5
yt_018732,2026-03-27,بحران انرژی ۲۰۲۶ — آخرین اخبار,Canada,Oil-Independent,SUSTAINED,en,Oil prices dropped slightly today. Maybe the worst is behind us.,,-0.6249,negative,35
yt_018733,2026-03-27,How the Hormuz Blockade Affects Canada,Canada,Oil-Independent,SUSTAINED,en,Tracking fuel prices daily now. Still within our reserves capacity.,,0.0,neutral,3
yt_018734,2026-03-27,بحران تنگه هرمز — توضیح کامل,Canada,Oil-Independent,SUSTAINED,en,Analysts are divided on how long this crisis will last.,,-0.7073,negative,1
