article_id,date,source,country,group,phase,language,gdelt_tone,gdelt_positive_score,gdelt_negative_score,num_mentions,num_sources
gdelt_002455,2026-03-25,Nikkei Asia,Japan,Oil-Dependent,SUSTAINED,en,-4.6,0.0,6.0,42,8
gdelt_002456,2026-03-25,Times of India,India,Oil-Dependent,SUSTAINED,en,-3.66,0.0,5.96,46,10
gdelt_002457,2026-03-25,NDTV,India,Oil-Dependent,SUSTAINED,en,-6.4,0.0,7.14,25,8
gdelt_002458,2026-03-25,NDTV,India,Oil-Dependent,SUSTAINED,en,-5.56,0.0,7.61,9,4
gdelt_002459,2026-03-25,Times of India,India,Oil-Dependent,SUSTAINED,en,-3.75,0.0,5.08,6,11
gdelt_002460,2026-03-25,Times of India,India,Oil-Dependent,SUSTAINED,en,-5.27,0.0,6.27,47,8
gdelt_002461,2026-03-25,Rappler,Philippines,Oil-Dependent,SUSTAINED,en,-4.36,0.0,6.35,7,13
gdelt_002462,2026-03-25,Manila Bulletin,Philippines,Oil-Dependent,SUSTAINED,en,-7.31,0.0,9.23,20,2
gdelt_002463,2026-03-25,Rappler,Philippines,Oil-Dependent,SUSTAINED,en,-3.97,0.0,5.21,12,8
gdelt_002464,2026-03-25,Geo News,Pakistan,Oil-Dependent,SUSTAINED,en,-2.83,0.0,3.85,3,15
gdelt_002465,2026-03-25,Geo News,Pakistan,Oil-Dependent,SUSTAINED,en,-1.96,0.0,4.41,27,7
gdelt_002466,2026-03-25,Geo News,Pakistan,Oil-Dependent,SUSTAINED,en,-3.55,0.0,4.01,40,8
gdelt_002467,2026-03-25,Geo News,Pakistan,Oil-Dependent,SUSTAINED,en,-4.19,0.0,4.83,13,6
gdelt_002468,2026-03-25,Geo News,Pakistan,Oil-Dependent,SUSTAINED,en,-4.3,0.0,7.1,31,11
gdelt_002469,2026-03-25,Korea Herald,South Korea,Oil-Dependent,SUSTAINED,en,-7.41,0.0,9.59,14,4
gdelt_002470,2026-03-25,Yonhap,South Korea,Oil-Dependent,SUSTAINED,en,-3.45,0.0,4.98,13,13
gdelt_002471,2026-03-25,Yonhap,South Korea,Oil-Dependent,SUSTAINED,en,-7.99,0.0,9.51,35,6
gdelt_002472,2026-03-25,Yonhap,South Korea,Oil-Dependent,SUSTAINED,en,-3.67,0.0,3.97,43,6
gdelt_002473,2026-03-25,Dhaka Tribune,Bangladesh,Oil-Dependent,SUSTAINED,en,-2.24,0.0,3.83,17,9
gdelt_002474,2026-03-25,Daily Star BD,Bangladesh,Oil-Dependent,SUSTAINED,en,-1.38,0.0,3.26,21,6
gdelt_002475,2026-03-25,Daily Star BD,Bangladesh,Oil-Dependent,SUSTAINED,en,-4.16,0.0,5.81,2,3
gdelt_002476,2026-03-25,Dhaka Tribune,Bangladesh,Oil-Dependent,SUSTAINED,en,-4.12,0.0,6.52,33,4
gdelt_002477,2026-03-25,Daily Star BD,Bangladesh,Oil-Dependent,SUSTAINED,en,-3.32,0.0,5.72,22,9
gdelt_002478,2026-03-25,VG,Norway,Oil-Independent,SUSTAINED,en,-5.81,0.0,8.09,6,3
gdelt_002479,2026-03-25,NRK,Norway,Oil-Independent,SUSTAINED,en,-1.77,1.0,3.58,27,5
gdelt_002480,2026-03-25,VG,Norway,Oil-Independent,SUSTAINED,en,-0.81,0.0,3.73,2,9
gdelt_002481,2026-03-25,Aftenposten,Norway,Oil-Independent,SUSTAINED,en,-4.7,0.0,5.68,28,10
gdelt_002482,2026-03-25,National Post,Canada,Oil-Independent,SUSTAINED,en,-3.73,0.0,5.19,31,7
gdelt_002483,2026-03-25,CBC,Canada,Oil-Independent,SUSTAINED,en,0.35,1.19,0.78,4,9
gdelt_002484,2026-03-25,Globe and Mail,Canada,Oil-Independent,SUSTAINED,en,-2.97,0.0,4.45,41,3
gdelt_002485,2026-03-25,CBC,Canada,Oil-Independent,SUSTAINED,en,-3.92,0.0,5.87,31,12
gdelt_002486,2026-03-25,Globe and Mail,Canada,Oil-Independent,SUSTAINED,en,-4.74,0.0,6.87,13,4
gdelt_002487,2026-03-25,Fox News,USA,Oil-Independent,SUSTAINED,en,-5.24,0.0,7.57,27,11
gdelt_002488,2026-03-25,CNN,USA,Oil-Independent,SUSTAINED,en,-3.03,0.0,4.17,29,4
gdelt_002489,2026-03-25,NYT,USA,Oil-Independent,SUSTAINED,en,-1.03,0.99,1.18,1,11
gdelt_002490,2026-03-25,O Globo,Brazil,Oil-Independent,SUSTAINED,en,0.12,0.59,0.1,2,4
gdelt_002491,2026-03-25,O Globo,Brazil,Oil-Independent,SUSTAINED,en,-2.21,0.0,3.0,11,9
gdelt_002492,2026-03-25,ABC Australia,Australia,Oil-Independent,SUSTAINED,en,-2.81,0.0,5.28,16,10
gdelt_002493,2026-03-25,ABC Australia,Australia,Oil-Independent,SUSTAINED,en,-1.76,0.55,3.14,4,15
gdelt_002494,2026-03-25,Sky News,UK,Oil-Independent,SUSTAINED,en,0.15,1.02,0.0,34,12
gdelt_002495,2026-03-25,The Guardian,UK,Oil-Independent,SUSTAINED,en,-4.87,0.0,6.69,39,1
gdelt_002496,2026-03-25,BBC,UK,Oil-Independent,SUSTAINED,en,0.68,3.01,0.22,14,7
gdelt_002497,2026-03-25,Sky News,UK,Oil-Independent,SUSTAINED,en,-2.62,0.0,3.86,4,14
gdelt_002498,2026-03-25,Press TV,Iran,Conflict-Zone,SUSTAINED,fa,-4.07,0.0,4.29,9,15
gdelt_002499,2026-03-25,Press TV,Iran,Conflict-Zone,SUSTAINED,fa,-7.69,0.0,10.42,29,8
gdelt_002500,2026-03-25,Tehran Times,Iran,Conflict-Zone,SUSTAINED,fa,-5.05,0.0,7.73,49,1
gdelt_002501,2026-03-25,Press TV,Iran,Conflict-Zone,SUSTAINED,fa,-5.04,0.0,6.83,9,8
gdelt_002502,2026-03-25,Tasnim,Iran,Conflict-Zone,SUSTAINED,fa,-7.22,0.0,7.85,16,13
gdelt_002503,2026-03-25,Tolo News,Afghanistan,Oil-Dependent,SUSTAINED,fa,-3.8,0.0,4.45,30,7
gdelt_002504,2026-03-25,Pajhwok,Afghanistan,Oil-Dependent,SUSTAINED,fa,-5.14,0.0,7.14,37,8
gdelt_002505,2026-03-25,Pajhwok,Afghanistan,Oil-Dependent,SUSTAINED,fa,-2.61,0.01,5.38,3,11
gdelt_002506,2026-03-26,Nikkei Asia,Japan,Oil-Dependent,SUSTAINED,en,-6.09,0.0,8.9,12,14
gdelt_002507,2026-03-26,Japan Times,Japan,Oil-Dependent,SUSTAINED,en,-1.98,0.0,4.14,38,9
gdelt_002508,2026-03-26,Nikkei Asia,Japan,Oil-Dependent,SUSTAINED,en,-5.3,0.0,7.33,5,7
gdelt_002509,2026-03-26,NHK World,Japan,Oil-Dependent,SUSTAINED,en,-6.56,0.0,7.23,41,4
gdelt_002510,2026-03-26,NDTV,India,Oil-Dependent,SUSTAINED,en,-2.62,0.0,4.18,41,6
gdelt_002511,2026-03-26,NDTV,India,Oil-Dependent,SUSTAINED,en,-4.55,0.0,7.46,15,4
gdelt_002512,2026-03-26,Manila Bulletin,Philippines,Oil-Dependent,SUSTAINED,en,-6.49,0.0,8.53,10,11
gdelt_002513,2026-03-26,Manila Bulletin,Philippines,Oil-Dependent,SUSTAINED,en,-3.7,0.0,6.58,49,4
gdelt_002514,2026-03-26,Manila Bulletin,Philippines,Oil-Dependent,SUSTAINED,en,-6.01,0.0,6.96,49,10
gdelt_002515,2026-03-26,Philippine Star,Philippines,Oil-Dependent,SUSTAINED,en,-2.58,0.0,3.69,28,13
gdelt_002516,2026-03-26,Manila Bulletin,Philippines,Oil-Dependent,SUSTAINED,en,-0.64,1.37,3.13,12,3
gdelt_002517,2026-03-26,Geo News,Pakistan,Oil-Dependent,SUSTAINED,en,-2.57,0.0,2.92,3,3
gdelt_002518,2026-03-26,Dawn,Pakistan,Oil-Dependent,SUSTAINED,en,-2.3,0.61,3.18,26,6
gdelt_002519,2026-03-26,Dawn,Pakistan,Oil-Dependent,SUSTAINED,en,-3.34,0.0,4.67,40,10
gdelt_002520,2026-03-26,Korea Herald,South Korea,Oil-Dependent,SUSTAINED,en,-5.31,0.0,7.45,31,3
gdelt_002521,2026-03-26,Korea Herald,South Korea,Oil-Dependent,SUSTAINED,en,-4.81,0.0,6.1,31,10
gdelt_002522,2026-03-26,Yonhap,South Korea,Oil-Dependent,SUSTAINED,en,-4.4,0.0,5.6,34,12
gdelt_002523,2026-03-26,Yonhap,South Korea,Oil-Dependent,SUSTAINED,en,-3.2,0.0,5.11,45,9
gdelt_002524,2026-03-26,Korea Herald,South Korea,Oil-Dependent,SUSTAINED,en,-3.53,0.0,4.76,16,2
gdelt_002525,2026-03-26,Dhaka Tribune,Bangladesh,Oil-Dependent,SUSTAINED,en,-4.83,0.0,7.24,5,1
gdelt_002526,2026-03-26,Dhaka Tribune,Bangladesh,Oil-Dependent,SUSTAINED,en,-2.51,0.0,4.11,25,9
gdelt_002527,2026-03-26,Aftenposten,Norway,Oil-Independent,SUSTAINED,en,-3.02,0.0,5.48,42,3
gdelt_002528,2026-03-26,VG,Norway,Oil-Independent,SUSTAINED,en,-2.36,0.0,3.79,50,12
gdelt_002529,2026-03-26,CBC,Canada,Oil-Independent,SUSTAINED,en,-1.51,0.0,3.27,19,10
gdelt_002530,2026-03-26,Globe and Mail,Canada,Oil-Independent,SUSTAINED,en,-4.91,0.0,5.76,36,7
gdelt_002531,2026-03-26,National Post,Canada,Oil-Independent,SUSTAINED,en,-2.28,0.28,2.29,38,12
gdelt_002532,2026-03-26,CBC,Canada,Oil-Independent,SUSTAINED,en,-3.82,0.0,5.3,30,10
gdelt_002533,2026-03-26,CBC,Canada,Oil-Independent,SUSTAINED,en,-4.26,0.0,6.94,23,14
gdelt_002534,2026-03-26,CNN,USA,Oil-Independent,SUSTAINED,en,0.23,1.77,1.4,34,13
gdelt_002535,2026-03-26,CNN,USA,Oil-Independent,SUSTAINED,en,-1.16,1.32,2.93,48,13
gdelt_002536,2026-03-26,O Globo,Brazil,Oil-Independent,SUSTAINED,en,-4.77,0.0,5.05,37,11
gdelt_002537,2026-03-26,Folha de S.Paulo,Brazil,Oil-Independent,SUSTAINED,en,-3.94,0.0,5.18,25,1
gdelt_002538,2026-03-26,O Globo,Brazil,Oil-Independent,SUSTAINED,en,-3.73,0.0,5.88,24,7
gdelt_002539,2026-03-26,O Globo,Brazil,Oil-Independent,SUSTAINED,en,-2.74,0.0,3.65,16,9
gdelt_002540,2026-03-26,Sydney Morning Herald,Australia,Oil-Independent,SUSTAINED,en,-5.11,0.0,6.98,47,5
gdelt_002541,2026-03-26,ABC Australia,Australia,Oil-Independent,SUSTAINED,en,-2.7,0.0,5.44,16,10
gdelt_002542,2026-03-26,Financial Times,UK,Oil-Independent,SUSTAINED,en,-1.1,0.61,2.86,36,15
gdelt_002543,2026-03-26,BBC,UK,Oil-Independent,SUSTAINED,en,-3.67,0.0,4.33,28,6
gdelt_002544,2026-03-26,Press TV,Iran,Conflict-Zone,SUSTAINED,fa,-7.92,0.0,8.27,15,1
gdelt_002545,2026-03-26,Press TV,Iran,Conflict-Zone,SUSTAINED,fa,-5.49,0.0,7.66,49,15
gdelt_002546,2026-03-26,IRNA,Iran,Conflict-Zone,SUSTAINED,fa,-4.29,0.0,6.84,32,6
gdelt_002547,2026-03-26,Tolo News,Afghanistan,Oil-Dependent,SUSTAINED,fa,-4.86,0.0,5.91,49,2
gdelt_002548,2026-03-26,Tolo News,Afghanistan,Oil-Dependent,SUSTAINED,fa,-1.54,0.55,3.78,12,6
gdelt_002549,2026-03-26,Pajhwok,Afghanistan,Oil-Dependent,SUSTAINED,fa,-6.88,0.0,8.45,15,13
gdelt_002550,2026-03-26,Tolo News,Afghanistan,Oil-Dependent,SUSTAINED,fa,-5.81,0.0,7.33,9,11
gdelt_002551,2026-03-26,Pajhwok,Afghanistan,Oil-Dependent,SUSTAINED,fa,-1.81,0.0,3.43,18,11
gdelt_002552,2026-03-27,Nikkei Asia,Japan,Oil-Dependent,SUSTAINED,en,-3.63,0.0,4.32,43,5
gdelt_002553,2026-03-27,Japan Times,Japan,Oil-Dependent,SUSTAINED,en,-0.65,2.15,1.32,11,6
gdelt_002554,2026-03-27,NHK World,Japan,Oil-Dependent,SUSTAINED,en,-6.01,0.0,8.95,32,8
gdelt_002555,2026-03-27,NDTV,India,Oil-Dependent,SUSTAINED,en,-6.25,0.0,8.68,14,14
gdelt_002556,2026-03-27,Times of India,India,Oil-Dependent,SUSTAINED,en,-3.81,0.0,6.52,21,5
gdelt_002557,2026-03-27,The Hindu,India,Oil-Dependent,SUSTAINED,en,-9.08,0.0,11.83,48,13
gdelt_002558,2026-03-27,Manila Bulletin,Philippines,Oil-Dependent,SUSTAINED,en,-2.66,0.0,5.1,32,3
gdelt_002559,2026-03-27,Manila Bulletin,Philippines,Oil-Dependent,SUSTAINED,en,-2.22,0.66,4.39,14,10
gdelt_002560,2026-03-27,Philippine Star,Philippines,Oil-Dependent,SUSTAINED,en,-2.2,0.0,2.5,27,10
gdelt_002561,2026-03-27,Dawn,Pakistan,Oil-Dependent,SUSTAINED,en,-4.98,0.0,6.19,21,14
gdelt_002562,2026-03-27,Geo News,Pakistan,Oil-Dependent,SUSTAINED,en,-2.41,0.0,2.45,43,15
gdelt_002563,2026-03-27,Dawn,Pakistan,Oil-Dependent,SUSTAINED,en,-0.61,0.82,0.78,19,10
gdelt_002564,2026-03-27,Geo News,Pakistan,Oil-Dependent,SUSTAINED,en,-4.84,0.0,5.23,23,10
gdelt_002565,2026-03-27,Korea Herald,South Korea,Oil-Dependent,SUSTAINED,en,-4.86,0.0,7.65,47,7
gdelt_002566,2026-03-27,Korea Herald,South Korea,Oil-Dependent,SUSTAINED,en,-6.32,0.0,6.99,18,15
gdelt_002567,2026-03-27,Korea Herald,South Korea,Oil-Dependent,SUSTAINED,en,-4.94,0.0,7.75,5,9
gdelt_002568,2026-03-27,Korea Herald,South Korea,Oil-Dependent,SUSTAINED,en,-5.13,0.0,8.04,4,15
gdelt_002569,2026-03-27,Yonhap,South Korea,Oil-Dependent,SUSTAINED,en,-4.04,0.0,5.37,37,4
gdelt_002570,2026-03-27,Dhaka Tribune,Bangladesh,Oil-Dependent,SUSTAINED,en,-6.75,0.0,9.6,4,3
gdelt_002571,2026-03-27,Daily Star BD,Bangladesh,Oil-Dependent,SUSTAINED,en,-3.95,0.0,3.98,47,3
gdelt_002572,2026-03-27,Daily Star BD,Bangladesh,Oil-Dependent,SUSTAINED,en,-4.68,0.0,6.3,20,9
gdelt_002573,2026-03-27,Daily Star BD,Bangladesh,Oil-Dependent,SUSTAINED,en,-5.51,0.0,8.48,44,15
gdelt_002574,2026-03-27,Dhaka Tribune,Bangladesh,Oil-Dependent,SUSTAINED,en,-4.72,0.0,6.12,11,4
gdelt_002575,2026-03-27,NRK,Norway,Oil-Independent,SUSTAINED,en,0.75,0.8,2.18,13,15
gdelt_002576,2026-03-27,Aftenposten,Norway,Oil-Independent,SUSTAINED,en,-3.15,0.0,5.11,14,8
gdelt_002577,2026-03-27,CBC,Canada,Oil-Independent,SUSTAINED,en,-4.1,0.0,5.74,34,1
gdelt_002578,2026-03-27,CBC,Canada,Oil-Independent,SUSTAINED,en,-3.63,0.0,5.64,14,11
gdelt_002579,2026-03-27,Globe and Mail,Canada,Oil-Independent,SUSTAINED,en,-3.64,0.0,6.49,6,13
gdelt_002580,2026-03-27,Globe and Mail,Canada,Oil-Independent,SUSTAINED,en,-3.57,0.0,5.86,41,4
gdelt_002581,2026-03-27,National Post,Canada,Oil-Independent,SUSTAINED,en,-2.36,0.18,3.98,19,8
gdelt_002582,2026-03-27,NYT,USA,Oil-Independent,SUSTAINED,en,-0.25,2.15,1.59,49,15
gdelt_002583,2026-03-27,AP News,USA,Oil-Independent,SUSTAINED,en,-7.14,0.0,8.96,31,1
gdelt_002584,2026-03-27,AP News,USA,Oil-Independent,SUSTAINED,en,-1.5,1.23,4.2,19,7
gdelt_002585,2026-03-27,Folha de S.Paulo,Brazil,Oil-Independent,SUSTAINED,en,-5.1,0.0,7.52,7,15
gdelt_002586,2026-03-27,Folha de S.Paulo,Brazil,Oil-Independent,SUSTAINED,en,-5.09,0.0,5.69,50,13
gdelt_002587,2026-03-27,O Globo,Brazil,Oil-Independent,SUSTAINED,en,-2.62,0.0,4.41,8,15
gdelt_002588,2026-03-27,Folha de S.Paulo,Brazil,Oil-Independent,SUSTAINED,en,-3.76,0.0,5.38,12,15
gdelt_002589,2026-03-27,ABC Australia,Australia,Oil-Independent,SUSTAINED,en,-4.33,0.0,7.17,13,11
gdelt_002590,2026-03-27,ABC Australia,Australia,Oil-Independent,SUSTAINED,en,-1.65,0.83,3.57,48,10
gdelt_002591,2026-03-27,ABC Australia,Australia,Oil-Independent,SUSTAINED,en,-2.63,0.25,5.52,36,12
gdelt_002592,2026-03-27,Financial Times,UK,Oil-Independent,SUSTAINED,en,-0.14,1.12,0.4,26,7
gdelt_002593,2026-03-27,Financial Times,UK,Oil-Independent,SUSTAINED,en,-3.54,0.0,4.72,8,14
gdelt_002594,2026-03-27,Tehran Times,Iran,Conflict-Zone,SUSTAINED,fa,-6.37,0.0,7.76,30,12
gdelt_002595,2026-03-27,Tasnim,Iran,Conflict-Zone,SUSTAINED,fa,-2.02,0.54,3.28,44,7
gdelt_002596,2026-03-27,Fars News,Iran,Conflict-Zone,SUSTAINED,fa,-5.12,0.0,6.28,34,8
gdelt_002597,2026-03-27,Tolo News,Afghanistan,Oil-Dependent,SUSTAINED,fa,-4.41,0.0,5.93,32,9
gdelt_002598,2026-03-27,Tolo News,Afghanistan,Oil-Dependent,SUSTAINED,fa,-4.06,0.0,5.18,45,6
gdelt_002599,2026-03-27,Pajhwok,Afghanistan,Oil-Dependent,SUSTAINED,fa,-5.36,0.0,5.94,35,1
gdelt_002600,2026-03-27,Pajhwok,Afghanistan,Oil-Dependent,SUSTAINED,fa,-0.61,0.0,0.94,9,6
gdelt_002601,2026-03-28,Nikkei Asia,Japan,Oil-Dependent,SUSTAINED,en,-5.39,0.0,7.21,14,7
gdelt_002602,2026-03-28,NHK World,Japan,Oil-Dependent,SUSTAINED,en,-1.89,0.0,4.78,26,14
gdelt_002603,2026-03-28,Japan Times,Japan,Oil-Dependent,SUSTAINED,en,-4.39,0.0,6.44,7,13
gdelt_002604,2026-03-28,Times of India,India,Oil-Dependent,SUSTAINED,en,-4.75,0.0,6.61,39,5
gdelt_002605,2026-03-28,The Hindu,India,Oil-Dependent,SUSTAINED,en,-6.05,0.0,7.04,41,13
gdelt_002606,2026-03-28,Times of India,India,Oil-Dependent,SUSTAINED,en,-1.94,0.52,2.4,29,1
gdelt_002607,2026-03-28,Philippine Star,Philippines,Oil-Dependent,SUSTAINED,en,-4.61,0.0,7.37,34,4
gdelt_002608,2026-03-28,Manila Bulletin,Philippines,Oil-Dependent,SUSTAINED,en,-7.64,0.0,8.58,23,8
gdelt_002609,2026-03-28,Rappler,Philippines,Oil-Dependent,SUSTAINED,en,-7.39,0.0,9.66,48,3
gdelt_002610,2026-03-28,Geo News,Pakistan,Oil-Dependent,SUSTAINED,en,-6.24,0.0,6.79,49,11
gdelt_002611,2026-03-28,Geo News,Pakistan,Oil-Dependent,SUSTAINED,en,-2.68,0.0,5.62,8,10
gdelt_002612,2026-03-28,Dawn,Pakistan,Oil-Dependent,SUSTAINED,en,-10.0,0.0,10.15,2,7
gdelt_002613,2026-03-28,Dawn,Pakistan,Oil-Dependent,SUSTAINED,en,-6.61,0.0,8.71,4,1
gdelt_002614,2026-03-28,Korea Herald,South Korea,Oil-Dependent,SUSTAINED,en,-4.0,0.0,4.94,33,2
gdelt_002615,2026-03-28,Korea Herald,South Korea,Oil-Dependent,SUSTAINED,en,-5.6,0.0,7.44,33,3
gdelt_002616,2026-03-28,Yonhap,South Korea,Oil-Dependent,SUSTAINED,en,-6.85,0.0,7.37,20,11
gdelt_002617,2026-03-28,Korea Herald,South Korea,Oil-Dependent,SUSTAINED,en,-2.49,0.0,3.23,13,1
gdelt_002618,2026-03-28,Dhaka Tribune,Bangladesh,Oil-Dependent,SUSTAINED,en,-4.57,0.0,7.18,29,1
gdelt_002619,2026-03-28,Daily Star BD,Bangladesh,Oil-Dependent,SUSTAINED,en,-3.19,0.0,6.09,36,4
gdelt_002620,2026-03-28,Daily Star BD,Bangladesh,Oil-Dependent,SUSTAINED,en,-6.77,0.0,8.93,14,8
gdelt_002621,2026-03-28,Dhaka Tribune,Bangladesh,Oil-Dependent,SUSTAINED,en,-5.91,0.0,7.11,28,15
gdelt_002622,2026-03-28,Dhaka Tribune,Bangladesh,Oil-Dependent,SUSTAINED,en,-1.98,0.86,4.53,44,11
gdelt_002623,2026-03-28,VG,Norway,Oil-Independent,SUSTAINED,en,-4.77,0.0,5.83,47,9
gdelt_002624,2026-03-28,VG,Norway,Oil-Independent,SUSTAINED,en,-6.79,0.0,7.7,25,10
gdelt_002625,2026-03-28,CBC,Canada,Oil-Independent,SUSTAINED,en,-2.32,0.0,4.57,39,6
gdelt_002626,2026-03-28,CBC,Canada,Oil-Independent,SUSTAINED,en,-3.88,0.0,5.07,22,13
gdelt_002627,2026-03-28,Globe and Mail,Canada,Oil-Independent,SUSTAINED,en,-5.25,0.0,8.18,23,9
gdelt_002628,2026-03-28,AP News,USA,Oil-Independent,SUSTAINED,en,-0.75,0.0,3.18,3,5
gdelt_002629,2026-03-28,Fox News,USA,Oil-Independent,SUSTAINED,en,-5.2,0.0,7.31,39,15
gdelt_002630,2026-03-28,Fox News,USA,Oil-Independent,SUSTAINED,en,-2.15,0.0,4.28,26,15
gdelt_002631,2026-03-28,CNN,USA,Oil-Independent,SUSTAINED,en,-0.8,0.0,2.32,20,15
gdelt_002632,2026-03-28,AP News,USA,Oil-Independent,SUSTAINED,en,-2.55,0.0,4.71,14,9
gdelt_002633,2026-03-28,Folha de S.Paulo,Brazil,Oil-Independent,SUSTAINED,en,-3.51,0.0,6.1,23,1
gdelt_002634,2026-03-28,O Globo,Brazil,Oil-Independent,SUSTAINED,en,-3.71,0.0,4.68,38,10
gdelt_002635,2026-03-28,O Globo,Brazil,Oil-Independent,SUSTAINED,en,-5.39,0.0,6.62,29,11
gdelt_002636,2026-03-28,O Globo,Brazil,Oil-Independent,SUSTAINED,en,-4.83,0.0,7.52,22,3
gdelt_002637,2026-03-28,ABC Australia,Australia,Oil-Independent,SUSTAINED,en,0.22,0.68,1.02,30,12
gdelt_002638,2026-03-28,ABC Australia,Australia,Oil-Independent,SUSTAINED,en,-3.81,0.0,4.92,13,11
gdelt_002639,2026-03-28,Sydney Morning Herald,Australia,Oil-Independent,SUSTAINED,en,-1.04,0.22,2.56,50,10
gdelt_002640,2026-03-28,Sydney Morning Herald,Australia,Oil-Independent,SUSTAINED,en,-5.63,0.0,7.77,40,1
gdelt_002641,2026-03-28,Sky News,UK,Oil-Independent,SUSTAINED,en,-1.05,0.45,3.68,5,9
gdelt_002642,2026-03-28,Financial Times,UK,Oil-Independent,SUSTAINED,en,-3.36,0.0,3.8,13,10
gdelt_002643,2026-03-28,BBC,UK,Oil-Independent,SUSTAINED,en,-3.94,0.0,4.41,27,9
gdelt_002644,2026-03-28,Tehran Times,Iran,Conflict-Zone,SUSTAINED,fa,-5.91,0.0,7.43,11,1
gdelt_002645,2026-03-28,IRNA,Iran,Conflict-Zone,SUSTAINED,fa,-10.0,0.0,12.81,19,12
gdelt_002646,2026-03-28,Tehran Times,Iran,Conflict-Zone,SUSTAINED,fa,-4.26,0.0,5.33,31,13
gdelt_002647,2026-03-28,Tolo News,Afghanistan,Oil-Dependent,SUSTAINED,fa,-4.63,0.0,5.92,21,13
gdelt_002648,2026-03-28,Tolo News,Afghanistan,Oil-Dependent,SUSTAINED,fa,-4.6,0.0,6.8,25,14
gdelt_002649,2026-03-28,Tolo News,Afghanistan,Oil-Dependent,SUSTAINED,fa,-4.73,0.0,6.15,23,5
gdelt_002650,2026-03-29,NHK World,Japan,Oil-Dependent,SUSTAINED,en,-4.59,0.0,6.0,25,15
gdelt_002651,2026-03-29,Japan Times,Japan,Oil-Dependent,SUSTAINED,en,-2.34,0.0,2.55,11,11
gdelt_002652,2026-03-29,NHK World,Japan,Oil-Dependent,SUSTAINED,en,-6.08,0.0,8.67,37,4
gdelt_002653,2026-03-29,The Hindu,India,Oil-Dependent,SUSTAINED,en,-1.14,0.2,3.46,38,10
gdelt_002654,2026-03-29,NDTV,India,Oil-Dependent,SUSTAINED,en,-6.3,0.0,6.97,12,7
gdelt_002655,2026-03-29,The Hindu,India,Oil-Dependent,SUSTAINED,en,-6.74,0.0,9.12,11,3
gdelt_002656,2026-03-29,NDTV,India,Oil-Dependent,SUSTAINED,en,-5.26,0.0,7.82,25,13
gdelt_002657,2026-03-29,NDTV,India,Oil-Dependent,SUSTAINED,en,-8.12,0.0,9.38,25,6
gdelt_002658,2026-03-29,Rappler,Philippines,Oil-Dependent,SUSTAINED,en,-4.84,0.0,6.71,11,1
gdelt_002659,2026-03-29,Philippine Star,Philippines,Oil-Dependent,SUSTAINED,en,-7.55,0.0,9.83,21,15
gdelt_002660,2026-03-29,Dawn,Pakistan,Oil-Dependent,SUSTAINED,en,-3.4,0.0,5.52,26,11
gdelt_002661,2026-03-29,Geo News,Pakistan,Oil-Dependent,SUSTAINED,en,-6.81,0.0,8.5,35,3
gdelt_002662,2026-03-29,Korea Herald,South Korea,Oil-Dependent,SUSTAINED,en,-3.91,0.0,4.26,3,7
gdelt_002663,2026-03-29,Korea Herald,South Korea,Oil-Dependent,SUSTAINED,en,-6.36,0.0,8.42,39,14
gdelt_002664,2026-03-29,Yonhap,South Korea,Oil-Dependent,SUSTAINED,en,-3.97,0.0,6.65,22,9
gdelt_002665,2026-03-29,Daily Star BD,Bangladesh,Oil-Dependent,SUSTAINED,en,-2.34,0.0,2.59,31,1
gdelt_002666,2026-03-29,Daily Star BD,Bangladesh,Oil-Dependent,SUSTAINED,en,-4.51,0.0,7.06,44,2
gdelt_002667,2026-03-29,Aftenposten,Norway,Oil-Independent,SUSTAINED,en,-4.31,0.0,5.73,42,14
gdelt_002668,2026-03-29,Aftenposten,Norway,Oil-Independent,SUSTAINED,en,-3.76,0.0,3.97,34,2
gdelt_002669,2026-03-29,Aftenposten,Norway,Oil-Independent,SUSTAINED,en,-7.17,0.0,8.59,42,4
gdelt_002670,2026-03-29,VG,Norway,Oil-Independent,SUSTAINED,en,-1.41,0.85,2.46,2,13
gdelt_002671,2026-03-29,National Post,Canada,Oil-Independent,SUSTAINED,en,0.17,1.54,0.8,46,5
gdelt_002672,2026-03-29,National Post,Canada,Oil-Independent,SUSTAINED,en,-0.28,0.51,2.39,26,1
gdelt_002673,2026-03-29,National Post,Canada,Oil-Independent,SUSTAINED,en,0.44,2.82,2.25,20,10
gdelt_002674,2026-03-29,National Post,Canada,Oil-Independent,SUSTAINED,en,-2.94,0.0,4.21,37,4
gdelt_002675,2026-03-29,NYT,USA,Oil-Independent,SUSTAINED,en,-1.8,0.18,2.15,10,3
gdelt_002676,2026-03-29,Fox News,USA,Oil-Independent,SUSTAINED,en,-2.17,0.0,2.73,14,9
gdelt_002677,2026-03-29,Reuters,USA,Oil-Independent,SUSTAINED,en,-0.89,0.0,1.76,1,1
gdelt_002678,2026-03-29,CNN,USA,Oil-Independent,SUSTAINED,en,-1.4,1.03,1.55,40,12
gdelt_002679,2026-03-29,Folha de S.Paulo,Brazil,Oil-Independent,SUSTAINED,en,-1.44,0.0,3.63,15,14
gdelt_002680,2026-03-29,Folha de S.Paulo,Brazil,Oil-Independent,SUSTAINED,en,0.71,3.28,2.2,39,1
